addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 강남구 논현로163길 10,B1,1,,A05,A0502,A05020300,2869794,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/90/2869790_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2869790_image3_1.jpg,Type3,127.0273372,37.52425448,6.0,20240200000000.0,1,,갓포준 x 에스테반,6031
서울특별시 강남구 밤고개로23길 22,,1,,A05,A0502,A05020100,2869793,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/87/2869787_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/87/2869787_image3_1.JPG,Type3,127.108609,37.47383124,6.0,20240600000000.0,1,,목포명가 율현본점,6378
서울특별시 강남구 도산대로45길 8-3 쿠키빌딩,,1,,A05,A0502,A05020300,2869782,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/72/2869772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2869772_image3_1.jpg,Type3,127.036242,37.52307422,6.0,20250100000000.0,1,,갓포아키 도산공원점,6021
서울특별시 강남구 선릉로155길 5,,1,,A05,A0502,A05020200,2869781,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/70/2869770_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2869770_image3_1.JPG,Type3,127.0391306,37.52520458,6.0,20240200000000.0,1,,몽고네,6019
서울특별시 강남구 강남대로140길 9 비피유,B1,1,,A05,A0502,A05020400,2869761,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/47/2869747_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/2869747_image3_1.JPG,Type3,127.0212269,37.51405,6.0,20240400000000.0,1,,인량훠궈,6043
서울특별시 강남구 언주로167길 35,,1,,A05,A0502,A05020400,2869760,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/54/2869754_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2869754_image3_1.JPG,Type3,127.030273,37.52642095,6.0,20240200000000.0,1,,가담,6022
서울특별시 강남구 역삼로2길 13,,1,,A05,A0502,A05020100,2869759,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/52/2869752_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2869752_image3_1.jpg,Type3,127.031671,37.49254991,6.0,20240600000000.0,1,,무등산수만리염소탕 강남점,6252
서울특별시 강남구 언주로152길 11-7,,1,,A05,A0502,A05020200,2869737,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/16/2869716_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2869716_image3_1.jpg,Type3,127.0344088,37.52319917,6.0,20240200000000.0,1,,Just Steak,6021
서울특별시 강남구 선릉로155길 23-3,2층,1,,A05,A0502,A05020300,2869719,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/04/2869704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2869704_image3_1.jpg,Type3,127.0377001,37.52542953,6.0,20240700000000.0,1,,이치에,6019
서울특별시 강남구 도산대로 309,,1,,A05,A0502,A05020100,2869697,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/00/2869700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2869700_image3_1.jpg,Type3,127.0352032,37.52240206,6.0,20240200000000.0,1,,바랗,6021
서울특별시 강남구 테헤란로98길 28,1층,1,,A05,A0502,A05020100,2869692,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/83/2869683_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/83/2869683_image3_1.JPG,Type3,127.0628234,37.50659328,6.0,20240500000000.0,1,,이봉,6183
서울특별시 강남구 도산대로59길 16 (청담동),,1,,A05,A0502,A05020200,2869691,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/74/2869674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2869674_image3_1.jpg,Type3,127.042408,37.52482968,6.0,20240600000000.0,1,,레스쁘아 뒤 이부,6016
서울특별시 강남구 압구정로46길 5-2 원일,,1,,A05,A0502,A05020200,2869672,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2869650_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/2869650_image3_1.JPG,Type3,127.0368835,37.52809309,6.0,20240400000000.0,1,,바빌리안테이블,6018
서울특별시 강남구 논현로94길 27,,1,,A05,A0502,A05020100,2869671,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/64/2869664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2869664_image3_1.jpg,Type3,127.038484,37.5030627,6.0,20240600000000.0,1,,유미식당 본점,6140
서울특별시 강남구 논현로10길 13,,1,,A05,A0502,A05020100,2869649,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/42/2869642_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2869642_image3_1.jpg,Type3,127.0496421,37.47450788,6.0,20240700000000.0,1,,원조닭한마리,6312
서울특별시 강남구 선릉로162길 51,,1,,A05,A0502,A05020100,2869647,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/28/2869628_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2869628_image3_1.jpg,Type3,127.0448161,37.52621568,6.0,20240200000000.0,1,,R고기,6015
서울특별시 강남구 학동로6길 16,,1,,A05,A0502,A05020100,2869626,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/23/2869623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2869623_image3_1.jpg,Type3,127.0240601,37.51077821,6.0,20240600000000.0,1,,원강,6110
서울특별시 강남구 도산대로53길 12,,1,,A05,A0502,A05020400,2869612,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/97/2869597_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2869597_image3_1.jpg,Type3,127.0385223,37.52393527,6.0,20240700000000.0,1,,웍셔너리,6019
서울특별시 강남구 테헤란로27길 28,,1,,A05,A0502,A05020100,2869584,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/68/2869568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2869568_image3_1.jpg,Type3,127.0375924,37.50329876,6.0,20240400000000.0,1,,우진가 더 챔버스 역삼점,6140
서울특별시 강남구 도산대로30길 23,1층,1,,A05,A0502,A05020100,2869550,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/47/2869547_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2869547_image3_1.jpg,Type3,127.0301232,37.51848853,6.0,20240200000000.0,1,,우정양곱창,6049
서울특별시 강남구 도산대로45길 6 호림아트센터 2빌딩,,1,,A05,A0502,A05020300,2869549,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/42/2869542_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/42/2869542_image3_1.JPG,Type3,127.036467,37.52293258,6.0,20240400000000.0,1,,스시선수,6021
서울특별시 강남구 도산대로 318 SB타워,,1,,A05,A0502,A05020300,2869531,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/28/2869528_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2869528_image3_1.jpg,Type3,127.0366559,37.52191325,6.0,20240600000000.0,1,,스시코우지,6054
서울특별시 강남구 도산대로49길 22 앤드트리,B1,1,,A05,A0502,A05020100,2869530,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/20/2869520_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2869520_image3_1.jpg,Type3,127.037378,37.52441853,6.0,20240700000000.0,1,,우가,6019
서울특별시 강남구 선릉로146길 33,2층,1,,A05,A0502,A05020300,2869509,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2869501_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/2869501_image3_1.JPG,Type3,127.0425581,37.52191058,6.0,20240400000000.0,1,,스시쿠루미,6064
서울특별시 강남구 도산대로 130,지하 1층,1,,A05,A0502,A05020400,2869506,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/96/2869496_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2869496_image3_1.jpg,Type3,127.0229906,37.51724133,6.0,20240200000000.0,1,,왕스덕 논현점,6039
서울특별시 강남구 논현로 833 재경빌딩,,1,,A05,A0502,A05020100,2869490,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/76/2869476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2869476_image3_1.jpg,Type3,127.0278761,37.52286854,6.0,20240400000000.0,1,,오미가,6032
서울특별시 강남구 삼성로 620 블래스톤리조트,,1,,A05,A0502,A05020300,2869471,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/60/2869460_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/60/2869460_image3_1.JPG,Type3,127.0526491,37.51501712,6.0,20240600000000.0,1,,스시히로바 삼성동본점,6085
서울특별시 강남구 영동대로112길 66 아메리칸스탠다드바쓰하우스빌딩,,1,,A05,A0502,A05020200,2869452,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/36/2869436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2869436_image3_1.jpg,Type3,127.0657784,37.51585892,6.0,20240400000000.0,1,,아메리칸테이블,6083
서울특별시 강남구 영동대로 736 aloft HOTELS,2층,1,,A05,A0502,A05020200,2869403,39,20221000000000.0,,,,127.0556763,37.52379671,6.0,20250300000000.0,1,,아티초크0125,6075
서울특별시 강남구 학동로55길 12-12,2층,1,,A05,A0502,A05020200,2869380,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/56/2869356_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2869356_image3_1.jpg,Type3,127.0422499,37.51906091,6.0,20240400000000.0,1,,MUOKI,6065
서울특별시 강남구 압구정로42길 25-8,,1,,A05,A0502,A05020100,2869361,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/47/2869347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2869347_image3_1.jpg,Type3,127.035653,37.5270793,6.0,20240600000000.0,1,,압구정 곱창,6017
서울특별시 강남구 압구정로30길 16 아크힐즈16,,1,,A05,A0502,A05020100,2869330,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/12/2869312_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2869312_image3_1.jpg,Type3,127.0290787,37.52651536,6.0,20240600000000.0,1,,압구정면옥,6022
서울특별시 강남구 영동대로129길 22,,1,,A05,A0502,A05020200,2869276,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/64/2869264_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/2869264_image3_1.JPG,Type3,127.0556654,37.51840289,6.0,20240800000000.0,1,,앤헤이븐,6085
서울특별시 강남구 언주로 843,2층,1,,A05,A0502,A05020300,2869248,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/46/2869246_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2869246_image3_1.jpg,Type3,127.0329533,37.52578218,6.0,20240200000000.0,1,,어성일식,6023
서울특별시 강남구 압구정로10길 40,지하1층,1,,A05,A0502,A05020200,2869230,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/22/2869222_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2869222_image3_1.jpg,Type3,127.0220295,37.52097976,6.0,20250100000000.0,1,,어썸로즈,6028
서울특별시 강남구 개포로22길 16 대신 빌딩,,1,,A05,A0502,A05020100,2869152,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2869140_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/2869140_image3_1.JPG,Type3,127.0481061,37.47778525,6.0,20240400000000.0,1,,영동올뱅이집,6307
서울특별시 강남구 선릉로148길 38,,1,,A05,A0502,A05020100,2869131,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/23/2869123_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2869123_image3_1.jpg,Type3,127.0426498,37.52275493,6.0,20240500000000.0,1,,옛날집,6064
서울특별시 강남구 선릉로16길 6,1층,1,,A05,A0502,A05020300,2869105,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/06/2869106_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2869106_image3_1.JPG,Type3,127.0601076,37.48385698,6.0,20240700000000.0,1,,리애,6325
서울특별시 강남구 압구정로2길 15 신사아이빌,,1,,A05,A0502,A05020100,2869101,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2869092_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/92/2869092_image3_1.JPG,Type3,127.0199713,37.52077142,6.0,20240600000000.0,1,,김북순큰남비집 신사본점,6028
서울특별시 강남구 도산대로94길 20,,1,,A05,A0502,A05020100,2867828,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/22/2867822_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2867822_image3_1.jpg,Type3,127.0516378,37.52386607,6.0,20240200000000.0,1,,우천식육식당 청담본점,6071
서울특별시 강남구 언주로151길 4-1,1층,1,,A05,A0502,A05020100,2867816,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2867801_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2867801_image3_1.jpg,Type3,127.0328729,37.52249367,6.0,20240600000000.0,1,,우앤,6026
서울특별시 강남구 언주로170길 37,,1,,A05,A0502,A05020100,2867799,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2867792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2867792_image3_1.jpg,Type3,127.0367585,37.52666548,6.0,20240600000000.0,1,,우돈청,6017
서울특별시 강남구 선릉로152길 37 (청담동),3층,1,,A05,A0502,A05020100,2867786,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/78/2867778_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2867778_image3_1.jpg,Type3,127.0426969,37.52470748,6.0,20250100000000.0,1,,옳음,6016
서울특별시 강남구 도산대로85길 13,2층,1,,A05,A0502,A05020300,2867754,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/35/2867735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2867735_image3_1.jpg,Type3,127.0489685,37.52553528,6.0,20250100000000.0,1,,스시 장종현,6011
서울특별시 강남구 강남대로152길 35,2층,1,,A05,A0502,A05020700,2867731,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/17/2867717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2867717_image3_1.jpg,Type3,127.0222129,37.51814121,6.0,20240600000000.0,1,,샤블리,6035
서울특별시 강남구 도산대로67길 19,힐탑빌딩 2층,1,,A05,A0502,A05020100,2867713,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/94/2867694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2867694_image3_1.jpg,Type3,127.0441745,37.52542687,6.0,20250100000000.0,1,,밍글스,6016
서울특별시 강남구 압구정로42길 25-10,"1층, 2층",1,,A05,A0502,A05020100,2867691,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/78/2867678_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2867678_image3_1.jpg,Type3,127.0358086,37.52704875,6.0,20240600000000.0,1,,우텐더,6017
서울특별시 강남구 압구정로79길 32,2층,1,,A05,A0502,A05020100,2867487,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/76/2867476_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2867476_image3_1.jpg,Type3,127.0497796,37.52521588,6.0,20240600000000.0,1,,청담25,6012
서울특별시 강남구 도산대로17길 13,,1,,A05,A0502,A05020400,2867469,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2867458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2867458_image3_1.jpg,Type3,127.0246209,37.51955498,6.0,20240700000000.0,1,,쮸즈,6036
서울특별시 강남구 청담동 128-7,,1,,A05,A0502,A05020100,2867451,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/39/2867439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2867439_image3_1.jpg,Type3,127.0528626,37.52617138,6.0,20241200000000.0,1,,잡어향기,6013
서울특별시 강남구 압구정로72길 22,,1,,A05,A0502,A05020200,2867381,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/78/2867378_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2867378_image3_1.jpg,Type3,127.0449884,37.52506026,6.0,20240600000000.0,1,,볼트스테이크하우스,6015
서울특별시 강남구 언주로170길 16,1층,1,,A05,A0502,A05020200,2867368,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/55/2867355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2867355_image3_1.jpg,Type3,127.0350142,37.52679321,6.0,20240200000000.0,1,,보타르가,6017
서울특별시 강남구 도산대로 417 FIRST LIGHT 타워,지하2층 ~ 지상1층,1,,A05,A0502,A05020200,2867344,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/35/2867335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2867335_image3_1.jpg,Type3,127.0411332,37.52386311,6.0,20240700000000.0,1,,미미미 가든,6014
서울특별시 강남구 선릉로 748 현대아파트,현대상가 1층,1,,A05,A0502,A05020100,2867329,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/21/2867321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2867321_image3_1.jpg,Type3,127.0400084,37.52128005,6.0,20240800000000.0,1,,무돌,6065
서울특별시 강남구 도산대로 211 동현빌딩,2층,1,,A05,A0502,A05020100,2867294,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/83/2867283_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2867283_image3_1.jpg,Type3,127.0297093,37.52063828,6.0,20250100000000.0,1,,명인등심 압구정 본점,6026
서울특별시 강남구 압구정로80길 37 이에스빌딩,2층,1,,A05,A0502,A05020300,2867271,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2867258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2867258_image3_1.jpg,Type3,127.0435941,37.52442975,6.0,20240700000000.0,1,,마코토 청담점,6016
서울특별시 강남구 논현로159길 49,,1,,A05,A0502,A05020900,2867252,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/36/2867236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2867236_image3_1.jpg,Type3,127.0243514,37.52189637,6.0,20241200000000.0,1,,마일스톤 커피,6033
서울특별시 강남구 도산대로56길 17,,1,,A05,A0502,A05020400,2867216,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/13/2867213_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/2867213_image3_1.JPG,Type3,127.0405583,37.52202998,6.0,20240600000000.0,1,,마오 청담동점,6062
서울특별시 강남구 강남대로162길 41-22 오로라빌,,1,,A05,A0502,A05020200,2867189,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/70/2867170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2867170_image3_1.jpg,Type3,127.0210823,37.52212406,6.0,20240200000000.0,1,,르브런쉭 신사점,6028
서울특별시 용산구 원효로71길 70,,1,,A05,A0502,A05020100,2867135,39,20221000000000.0,,,,126.9613484,37.53869329,6.0,20240200000000.0,21,,용호야채곱창,4364
서울특별시 영등포구 여의대방로67길 22 태양빌딩,,1,,A05,A0502,A05020100,2866398,39,20221000000000.0,,,,126.9300128,37.52075314,6.0,20240200000000.0,20,,대여죽집,7333
서울특별시 서초구 양재천로21길 3 디와이빌딩,1층,1,,A05,A0502,A05020900,2866395,39,20221000000000.0,,,,127.0391653,37.47585753,6.0,20240700000000.0,15,,크레미엘,6748
서울특별시 마포구 동교로32길 19,,1,,A05,A0502,A05020900,2864427,39,20221000000000.0,,,,126.9254344,37.56066509,6.0,20240700000000.0,13,,작당모의,3985
서울특별시 서초구 반포대로7길 35,공아트빌딩 1층,1,,A05,A0502,A05020200,2864341,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/24/2864324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2864324_image3_1.jpg,Type3,127.01014,37.48203685,6.0,20240200000000.0,15,,메종조,6709
서울특별시 서초구 서초대로58길 31-2,,1,,A05,A0502,A05020300,2864321,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/11/2864311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2864311_image3_1.jpg,Type3,127.0181361,37.49339123,6.0,20240600000000.0,15,,미나미,6632
서울특별시 서초구 동광로27길 3,1층,1,,A05,A0502,A05020300,2864298,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/89/2864289_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2864289_image3_1.jpg,Type3,126.9947855,37.49422127,6.0,20240200000000.0,15,,스시만,6584
서울특별시 중랑구 망우로 193,,1,,A05,A0502,A05020100,2864285,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/74/2864274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2864274_image3_1.jpg,Type3,127.0740921,37.5938639,6.0,20240700000000.0,25,,박가뼈다귀감자탕 본점,2116
서울특별시 종로구 동숭길 127 우성빌딩,,1,,A05,A0502,A05020100,2864267,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/61/2864261_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2864261_image3_1.jpg,Type3,127.0030794,37.58335551,6.0,20240600000000.0,23,,순대실록 대학로본점,3086
서울특별시 종로구 평창길 62,,1,,A05,A0502,A05020900,2864251,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/42/2864242_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2864242_image3_1.jpg,Type3,126.9632268,37.60837689,6.0,20240600000000.0,23,,GROUND62,3008
서울특별시 영등포구 문래로 92-3,,1,,A05,A0502,A05020100,2864236,39,20221000000000.0,http://tong.visitkorea.or.kr/cms/resource/30/2864230_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2864230_image3_1.jpg,Type3,126.8922691,37.51908599,6.0,20240600000000.0,20,,태양정육식당,7295
서울특별시 성동구 왕십리로11길 7,1층,1,,A05,A0502,A05020200,2862133,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/24/2862124_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2862124_image3_1.jpg,Type3,127.0434073,37.54857139,6.0,20240700000000.0,16,,다로베,4766
서울특별시 성동구 성수동2가,284-63,1,,A05,A0502,A05020900,2861463,39,20220900000000.0,,,,127.0526148,37.54665233,6.0,20240600000000.0,16,,모리티아,4793
서울특별시 강서구 공항대로 206 나인스퀘어,2층,1,,A05,A0502,A05020400,2861171,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/06/2861006_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2861006_image3_1.jpg,Type3,126.8302875,37.55894692,6.0,20240200000000.0,4,,서울홍성원,7806
서울특별시 강서구 화곡로 118 베이징정,,1,,A05,A0502,A05020400,2860998,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/93/2860993_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2860993_image3_1.jpg,Type3,126.8349793,37.53992144,6.0,20240700000000.0,4,,베이징,7718
서울특별시 강서구 공항대로59가길 13,,1,,A05,A0502,A05020900,2860975,39,20220900000000.0,,,,126.864654,37.55209555,6.0,20240200000000.0,4,,고양이똥,7563
서울특별시 서초구 서초대로50길 82 정원빌딩,,1,,A05,A0502,A05020100,2860963,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/61/2860961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2860961_image3_1.jpg,Type3,127.0135728,37.48964436,6.0,20240200000000.0,15,,탐라도야지 본점,6650
서울특별시 서초구 논현로 23,,1,,A05,A0502,A05020200,2860811,39,20220900000000.0,,,,127.0490367,37.47306637,6.0,20240200000000.0,15,,Merci,6783
서울특별시 서초구 동광로 99,2층,1,,A05,A0502,A05020200,2860789,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/81/2860781_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2860781_image3_1.jpg,Type3,126.9933606,37.49388795,6.0,20240200000000.0,15,,도우룸,6584
서울특별시 서초구 강남대로 204 갈비사랑,,1,,A05,A0502,A05020100,2860770,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2860758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2860758_image3_1.jpg,Type3,127.0367459,37.48253172,6.0,20240700000000.0,15,,갈비사랑,6743
서울특별시 용산구 이촌로64길 61 장미아파트,,1,,A05,A0502,A05020300,2860408,39,20220900000000.0,,,,126.9677122,37.52028165,6.0,20240200000000.0,21,,하나일식,4427
서울특별시 용산구 이태원로 272 SPC빌딩,,1,,A05,A0502,A05020200,2860400,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/76/2860376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2860376_image3_1.jpg,Type3,127.0020891,37.53876345,6.0,20240400000000.0,21,,베라 한남점,4399
서울특별시 서초구 효령로 260 서초빌딩,,1,,A05,A0502,A05020400,2860349,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/42/2860342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2860342_image3_1.jpg,Type3,127.0126508,37.48409499,6.0,20240200000000.0,15,,하오차이,6716
서울특별시 서초구 사평대로14길 11 대성빌딩,,1,,A05,A0502,A05020200,2860187,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/65/2860165_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2860165_image3_1.jpg,Type3,126.9944576,37.49778752,6.0,20240700000000.0,15,,테이블포포,6575
서울특별시 서초구 방배중앙로 153 방배빌딩,,1,,A05,A0502,A05020100,2860128,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/18/2860118_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2860118_image3_1.jpg,Type3,126.9863668,37.49291572,6.0,20240600000000.0,15,,장수원,6558
서울특별시 용산구 이태원로55나길 7 (한남동),,1,,A05,A0502,A05020900,2860101,39,20220900000000.0,,,,126.9987506,37.53658031,6.0,20250300000000.0,21,,한남작업실,4348
서울특별시 용산구 독서당로 97,,1,,A05,A0502,A05020900,2860077,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/59/2860059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2860059_image3_1.jpg,Type3,127.0108078,37.53536956,6.0,20250100000000.0,21,,크레이트커피,4419
서울특별시 용산구 이태원로49길 19,,1,,A05,A0502,A05020200,2860052,39,20220900000000.0,http://tong.visitkorea.or.kr/cms/resource/31/2860031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2860031_image3_1.jpg,Type3,126.9994588,37.53703305,6.0,20240600000000.0,21,,치즈플로,4348
