addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 광진구 강변북로 2140,(자양동),1,,A03,A0303,A03030100,2743751,28,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/39/2784439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2784439_image2_1.jpg,Type3,127.0789852,37.52685788,6.0,20240700000000.0,6,,서울윈드서핑장,5089
서울특별시 마포구 하늘공원로 108-1,(상암동),1,,A03,A0302,A03021700,2734894,28,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/06/2735806_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2735806_image2_1.JPG,Type3,126.8785523,37.56936879,6.0,20240700000000.0,13,,노을캠핑장,3900
서울특별시 노원구 마들로5가길 66-107,(월계동),1,,A03,A0302,A03021700,2734171,28,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/96/2735796_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/2735796_image2_1.JPG,Type3,127.0499901,37.64293276,6.0,20240700000000.0,9,,초안산캠핑장,1866
서울특별시 서초구 신반포로16길 30,(반포동),1,,A03,A0302,A03020300,2733973,28,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/99/2779899_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2779899_image3_1.jpg,Type3,126.9942826,37.50059275,6.0,20241200000000.0,15,,반포종합운동장,6549
서울특별시 은평구 북한산로 232-1,(진관동),1,,A03,A0302,A03021700,2727279,28,20210700000000.0,http://tong.visitkorea.or.kr/cms/resource/62/2727662_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2727662_image2_1.jpg,Type3,126.9378418,37.65021323,6.0,20240700000000.0,22,,북한산둘레캠핑장,3308
서울특별시 종로구 청운동,(청운동),1,,A03,A0302,A03022700,2723499,28,20210600000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2723492_image2_1.jpg,Type3,126.9664214,37.59280931,6.0,20240800000000.0,23,,서울한양도성 백악구간,3020
서울특별시 중랑구 망우로87길 110,(망우동),1,,A03,A0302,A03021700,2709615,28,20210300000000.0,,,,127.1099774,37.6050077,6.0,20240700000000.0,25,,중랑숲캠핑장,2062
서울특별시 노원구 하계동 107-2,,1,,A03,A0302,A03022700,2704696,28,20210100000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2650858_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2650858_image3_1.jpg,Type3,127.0694164,37.63162332,6.0,20240500000000.0,9,,경춘선숲길,1851
서울특별시 강북구 4.19로 114,(수유동),1,,A03,A0302,A03022700,2675078,28,20201000000000.0,http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2675064_image2_1.jpg,Type3,127.0028388,37.64351518,6.0,20240500000000.0,3,,초대길(역사트레킹 2코스),1013
서울특별시 성동구 송정18가길 23-7,(송정동),1,,A03,A0302,A03022700,2674989,28,20201000000000.0,,,,127.0688131,37.55463225,6.0,20240500000000.0,16,,송정제방길,4800
서울특별시 동작구 상도로53길 70,"(상도동,상도에스에이치빌)",1,,A03,A0302,A03022700,2674964,28,20201000000000.0,,,,126.9543667,37.50213352,6.0,20241200000000.0,12,,[충효길코스 1코스] 고구동산길,6977
서울특별시 서초구 올림픽대로 2085-14,,1,,A03,A0303,A03030300,2647687,28,20200200000000.0,http://tong.visitkorea.or.kr/cms/resource/00/2647700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2647700_image2_1.jpg,Type3,126.995996,37.51250528,,20241200000000.0,15,,골든블루마리나,6500
서울특별시 양천구 중앙로17길 21,(신정동),1,,A03,A0302,A03022700,2612170,28,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/63/2612163_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/63/2612163_image2_1.bmp,Type3,126.8555338,37.50979198,6.0,20240700000000.0,19,,양천구 둘레길(산림형),8106
서울특별시 양천구 안양천로 711,(신정동),1,,A03,A0302,A03022700,2612154,28,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,Type3,126.8724128,37.51159207,6.0,20240600000000.0,19,,양천구 둘레길(하천형),8018
서울특별시 양천구 목동중앙로 143,,1,,A03,A0302,A03022700,2612119,28,20190700000000.0,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,Type3,126.8755228,37.54137199,6.0,20241200000000.0,19,,양천구 둘레길(도심형),7977
서울특별시 양천구 신정동,,1,,A03,A0303,A03030700,2591870,28,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/66/2591866_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/66/2591866_image2_1.bmp,Type3,126.8730129,37.50565388,6.0,20250300000000.0,7,,안양천 물놀이장,8103
서울특별시 구로구 중앙로17길 10,,1,,A03,A0302,A03022700,2591862,28,20190300000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2591840_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/40/2591840_image2_1.bmp,Type3,126.8575392,37.5095587,6.0,20240700000000.0,7,,명품 구로 올레길,8240
서울특별시 마포구 동교로51길 133,,1,,A03,A0302,A03022700,2553819,28,20180700000000.0,http://tong.visitkorea.or.kr/cms/resource/85/3002085_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/3002085_image3_1.jpg,Type3,126.919768,37.56654486,6.0,20240600000000.0,13,,경의선숲길(연트럴파크),3979
서울특별시 성북구 솔샘로25가길 8,,1,,A03,A0302,A03022700,2406564,28,20160800000000.0,http://tong.visitkorea.or.kr/cms/resource/43/2405143_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2405143_image3_1.jpg,Type3,127.0053837,37.61992352,6.0,20250100000000.0,17,,북한산 자락길,2701
서울특별시 관악구 중앙동,,1,,A03,A0302,A03022700,2406545,28,20160800000000.0,http://tong.visitkorea.or.kr/cms/resource/37/2405137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2405137_image3_1.jpg,Type3,126.9657868,37.44268507,6.0,20241000000000.0,5,,관악산 자락길,8825
서울특별시 은평구 진관2로 지하15-25 (진관동),,1,,A03,A0302,A03022700,1964937,28,20141100000000.0,,,,126.9187606,37.63689499,6.0,20241100000000.0,22,02-779-7902~4,[서울둘레길 8코스] 북한산코스,3306
서울특별시 강서구 양천로 497,,1,,A03,A0302,A03022700,1964932,28,20141100000000.0,http://tong.visitkorea.or.kr/cms/resource/67/1860167_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1860167_image3_1.jpg,Type3,126.8559434,37.56148597,6.0,20241200000000.0,4,02-779-7902~4,[서울둘레길 7코스] 봉산·앵봉산코스,7534
서울특별시 관악구 과천대로 941,(남현동),1,,A03,A0302,A03022700,1964922,28,20141100000000.0,,,,126.9814372,37.47473441,6.0,20241100000000.0,5,02-779-7902~4,[서울둘레길 5코스] 관악산코스,8807
서울특별시 강남구 광평로 지하 270,(수서동),1,,A03,A0302,A03022700,1964918,28,20141100000000.0,,,,127.1018426,37.48737955,6.0,20241100000000.0,1,02-779-7902~4,[서울둘레길 4코스] 대모·우면산코스,6362
서울특별시 광진구 천호대로 813-2,(광장동),1,,A03,A0302,A03022700,1964914,28,20141100000000.0,http://tong.visitkorea.or.kr/cms/resource/89/1894489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1894489_image3_1.jpg,Type3,127.1040463,37.54540618,6.0,20250100000000.0,6,,[서울둘레길 6~7코스] 고덕·일자산코스,4968
서울특별시 노원구 화랑로 지하 510,(공릉동),1,,A03,A0302,A03022700,1964912,28,20141100000000.0,,,,127.084121,37.61992216,6.0,20240600000000.0,9,02-779-7902~4,[서울둘레길 2코스] 용마·아차산코스,1804
서울특별시 노원구 중계동,산38-1,1,,A03,A0302,A03022700,1964911,28,20141100000000.0,,,,127.0465613,37.68922731,6.0,20240500000000.0,10,,[서울둘레길 1코스] 수락·불암산코스,1699
서울특별시 양천구 안양천로 939,(목동),1,,A03,A0302,A03020300,1354065,28,20110800000000.0,http://tong.visitkorea.or.kr/cms/resource/71/1807971_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1807971_image3_1.jpg,Type3,126.8819114,37.53014564,6.0,20241200000000.0,19,,"목동운동장(목동아이스링크,사격장)",7990
서울특별시 은평구 진관동,(방패교육대 앞~효자동공설묘지),1,,A03,A0302,A03022700,1197225,28,20110200000000.0,,,,126.9382141,37.64725247,6.0,20250400000000.0,22,02-900-8086,[북한산 둘레길 10구간] 내시묘역길,3308
서울특별시 은평구 진관동,,1,,A03,A0302,A03022700,1197219,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/80/1868180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1868180_image3_1.jpg,Type3,126.9386032,37.63856738,6.0,20250400000000.0,22,,[북한산 둘레길 9구간] 마실길,3312
서울특별시 은평구 불광동,(북한산생태공원 상단~진관생태다리 앞),1,,A03,A0302,A03022700,1196897,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/69/1868169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1868169_image3_1.jpg,Type3,126.939515,37.61165386,6.0,20250400000000.0,22,02-900-8086,[북한산 둘레길 8구간]  구름정원길,3361
서울특별시 종로구 평창동,(형제봉 입구~탕춘대성 암문입구),1,,A03,A0302,A03022700,1196890,28,20110200000000.0,,,,126.9828138,37.61305447,6.0,20250400000000.0,23,,[북한산 둘레길 6구간] 평창마을길,3003
서울특별시 성북구 정릉동,(정릉주차장~형제봉 입구),1,,A03,A0302,A03022700,1196886,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/50/1868150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1868150_image3_1.jpg,Type3,126.9965151,37.61865407,6.0,20250400000000.0,17,,[북한산 둘레길 5구간] 명상길,2704
서울특별시 종로구 구기동,(탕춘대성 암문입구~북한산생태공원 상단),1,,A03,A0302,A03022700,1196883,28,20110200000000.0,,,,126.9567135,37.60905447,6.0,20250400000000.0,23,,[북한산 둘레길 7구간] 옛성길,3007
서울특별시 성북구 솔샘로25길 121-50,(북한산생태숲 앞~정릉주차장),1,,A03,A0302,A03022700,1196871,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/47/1868147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1868147_image3_1.jpg,Type3,127.0069335,37.62104842,6.0,20250400000000.0,17,,[북한산 둘레길 4구간] 솔샘길,2701
서울특별시 강북구 수유동,(이준열사묘역 입구~북한산생태숲 앞),1,,A03,A0302,A03022700,1196867,28,20110200000000.0,,,,127.0018084,37.6422903,6.0,20250400000000.0,3,,[북한산 둘레길 3구간] 흰구름길,1026
서울특별시 강북구 우이동,(솔밭근린공원 상단~이준열사묘역 입구),1,,A03,A0302,A03022700,1196862,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/10/1898410_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1898410_image3_1.jpg,Type3,127.011685,37.65258095,6.0,20250400000000.0,3,,[북한산 둘레길 2구간] 순례길,1000
서울특별시 강북구 우이동,(우이 우이령길 입구~솔밭근린공원 상단),1,,A03,A0302,A03022700,1195655,28,20110200000000.0,http://tong.visitkorea.or.kr/cms/resource/30/1898430_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1898430_image3_1.jpg,Type3,127.0119152,37.66395463,6.0,20250400000000.0,3,02-900-8086,[북한산 둘레길 1구간] 소나무숲길,1002
서울특별시 광진구 강변북로 139,(자양동),1,,A03,A0302,A03021400,1148818,28,20101200000000.0,http://tong.visitkorea.or.kr/cms/resource/95/1985295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/1985295_image3_1.jpg,Type3,127.0739745,37.52933806,6.0,20241000000000.0,6,,한강공원 뚝섬 눈썰매장,5097
서울특별시 종로구 창의문로 42,(청운동),1,,A03,A0302,A03022700,1101088,28,20100900000000.0,,,,126.9717959,37.59138179,6.0,20240600000000.0,23,,서울 한양도성(스탬프투어),3048
서울특별시 송파구 올림픽로 25,(잠실동),1,,A03,A0302,A03020200,1093200,28,20100900000000.0,http://tong.visitkorea.or.kr/cms/resource/68/629668_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/629668_image3_1.jpg,Type3,127.0736416,37.51485363,6.0,20230700000000.0,18,,서울종합운동장(잠실종합운동장),5500
서울특별시 마포구 월드컵북로 366,,1,,A03,A0302,A03020500,1074197,28,20100800000000.0,http://tong.visitkorea.or.kr/cms/resource/55/722955_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/722955_image3_1.jpg,Type3,126.8921508,37.57775695,6.0,20241000000000.0,13,02-309-7067,DMC(디지털미디어시티) 자전거코스,3926
서울특별시 영등포구 여의동로 330,,1,,A03,A0302,A03020500,1054888,28,20100700000000.0,http://tong.visitkorea.or.kr/cms/resource/00/1898400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1898400_image3_1.jpg,Type3,126.9336124,37.52638866,6.0,20240500000000.0,20,,여의도 둘레길(여의도 자전거도로),7337
서울특별시 성북구 대사관로 1 (성북동),,1,,A03,A0302,A03022700,1037311,28,20100600000000.0,http://tong.visitkorea.or.kr/cms/resource/37/1868137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/1868137_image3_1.jpg,Type3,126.9841947,37.59650364,6.0,20241000000000.0,17,,[북악하늘길 형제봉오름길] 하늘마루~형제봉,2822
서울특별시 성북구 성북동,,1,,A03,A0302,A03022700,1037031,28,20100600000000.0,http://tong.visitkorea.or.kr/cms/resource/09/1568109_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1568109_image3_1.jpg,Type3,127.0068156,37.56935443,6.0,20250400000000.0,17,,[북악하늘길 스카이웨이] 하늘한마당~하늘마루,2834
서울특별시 성북구 성북동,,1,,A03,A0302,A03022700,1037027,28,20100600000000.0,http://tong.visitkorea.or.kr/cms/resource/33/1868133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/1868133_image3_1.jpg,Type3,126.985897,37.60682192,6.0,20250400000000.0,17,,[북악하늘길 3산책로] 북카페~숲속다리,2822
서울특별시 성북구 대사관로 1 (성북동),,1,,A03,A0302,A03022700,1037020,28,20100600000000.0,http://tong.visitkorea.or.kr/cms/resource/15/1868115_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1868115_image3_1.jpg,Type3,126.9841947,37.59650364,6.0,20250300000000.0,17,,[북악하늘길 2산책로] 하늘교~성북천발원지,2822
서울특별시 종로구 북악산로 267,(평창동),1,,A03,A0302,A03022700,1036894,28,20100600000000.0,,,,126.980567,37.60202794,6.0,20241100000000.0,23,,[북악하늘길 1산책로] 북악팔각정~말바위쉼터,3010
서울특별시 마포구 한강난지로 162,(상암동),1,,A03,A0302,A03022200,1029885,28,20100500000000.0,http://tong.visitkorea.or.kr/cms/resource/46/3466946_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/3466946_image3_1.jpg,Type3,126.8854491,37.56292245,6.0,20250100000000.0,13,02-3780-0611,난지한강공원 MTB코스장,3900
서울특별시 강동구 천호대로206길 87,(둔촌동),1,,A03,A0302,A03021700,1017568,28,20100500000000.0,http://tong.visitkorea.or.kr/cms/resource/69/2030469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2030469_image3_1.jpg,Type3,127.1540698,37.53586375,6.0,20240500000000.0,2,,강동그린웨이 가족캠핑장,5357
서울특별시 중구 동호로 241,,1,,A03,A0302,A03020300,990140,28,20100300000000.0,http://tong.visitkorea.or.kr/cms/resource/06/3083906_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3083906_image3_1.JPG,Type3,127.0068048,37.55823905,6.0,20240500000000.0,24,,장충체육관,4605
서울특별시 광진구 자양동,112,1,,A03,A0303,A03030700,775883,28,20090800000000.0,http://tong.visitkorea.or.kr/cms/resource/45/2612845_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/45/2612845_image2_1.bmp,Type3,127.0671168,37.52965179,6.0,20250300000000.0,6,,한강시민공원 뚝섬수영장(실외),5097
서울특별시 강남구 압구정로11길 37-53 (압구정동),"한강시민공원 내 잠원1지구, 리버시티수상스키장",1,,A03,A0303,A03030100,767780,28,20090700000000.0,,,,127.0191712,37.5291121,6.0,20250300000000.0,1,,리버시티수상스키장,6000
서울특별시 중구 을지로 12 시청광장지하쇼핑센터,,1,,A03,A0302,A03021300,663785,28,20081200000000.0,http://tong.visitkorea.or.kr/cms/resource/00/3043800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3043800_image3_1.jpg,Type3,126.978796,37.56550159,6.0,20240500000000.0,24,,서울광장 스케이트장,4533
서울특별시 강남구 논현로64길 7,,1,,A03,A0303,A03030700,595579,28,20080700000000.0,http://tong.visitkorea.or.kr/cms/resource/66/1837866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1837866_image3_1.jpg,Type3,127.0409618,37.49401379,6.0,20241200000000.0,1,"02-550-3600, 02-550-3650",역삼청소년수련관(실내수영장),6228
서울특별시 강남구 언주로30길 26,"(도곡동,타워팰리스)",1,,A03,A0303,A03030700,595468,28,20080700000000.0,http://tong.visitkorea.or.kr/cms/resource/07/1868107_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1868107_image3_1.jpg,Type3,127.0530554,37.48725646,6.0,20230600000000.0,1,,반트(실내수영장),6294
서울특별시 송파구 올림픽로 424,,1,,A03,A0302,A03020300,558912,28,20080500000000.0,http://tong.visitkorea.or.kr/cms/resource/41/1903241_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/1903241_image3_1.jpg,Type3,127.1229758,37.52098714,6.0,20240800000000.0,18,,올림픽공원 경기장,5540
서울특별시 도봉구 노해로69길 132,(창동),1,,A03,A0302,A03020200,131958,28,20070500000000.0,,,,127.0507507,37.65823377,6.0,20241100000000.0,10,,창동문화체육센터,1412
서울특별시 노원구 상계로5길 32 (상계동),지하1층,1,,A03,A0302,A03020200,131956,28,20070500000000.0,http://tong.visitkorea.or.kr/cms/resource/67/1868067_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/1868067_image3_1.jpg,Type3,127.0628496,37.65718411,6.0,20250300000000.0,9,02-933-1805,금호스포츠센터,1693
서울특별시 강남구 테헤란로87길 58,(삼성동),1,,A03,A0302,A03021000,131903,28,20070200000000.0,,,,127.057532,37.51202589,6.0,20240600000000.0,1,02-3466-6000,세븐럭카지노(강남코엑스점),6164
서울특별시 중구 명동8가길 27 (충무로2가),3층,1,,A03,A0302,A03021600,131901,28,20070800000000.0,http://tong.visitkorea.or.kr/cms/resource/74/1813074_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1813074_image3_1.jpg,Type3,126.9865399,37.56189937,6.0,20250300000000.0,24,,명동사격장,4537
서울특별시 동작구 여의대방로54길 18 (대방동),,1,,A03,A0302,A03020200,131852,28,20060500000000.0,http://tong.visitkorea.or.kr/cms/resource/73/1898373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1898373_image3_1.jpg,Type3,126.927205,37.51166248,6.0,20250400000000.0,12,,서울여성플라자,6939
서울특별시 광진구 광나루로 441,(능동),1,,A03,A0302,A03021400,131727,28,20031200000000.0,http://tong.visitkorea.or.kr/cms/resource/73/688373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/688373_image3_1.jpg,Type3,127.0792846,37.54593901,6.0,20241000000000.0,6,,어린이회관 눈썰매장,4991
서울특별시 마포구 월드컵로 240 (성산동),,1,,A03,A0302,A03020300,131712,28,20031200000000.0,http://tong.visitkorea.or.kr/cms/resource/97/1805797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1805797_image3_1.jpg,Type3,126.8972867,37.56834147,6.0,20250400000000.0,13,,서울월드컵경기장,3932
서울특별시 노원구 공릉동,2-Jan,1,,A03,A0302,A03020700,131656,28,20040200000000.0,,,,127.1090156,37.63045472,6.0,20250300000000.0,9,02-970-7333,태릉 체력단련장(태릉CC),1794
서울특별시 종로구 지봉로5길 7-5,,1,,A03,A0303,A03030700,131624,28,20030500000000.0,http://tong.visitkorea.or.kr/cms/resource/65/1868065_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1868065_image3_1.jpg,Type3,127.0144592,37.57351241,6.0,20240600000000.0,23,,종로구시설관리공단 종로구민회관(실내),3104
서울특별시 관악구 낙성대로 40,(봉천동),1,,A03,A0302,A03020300,131617,28,20020700000000.0,http://tong.visitkorea.or.kr/cms/resource/14/1903214_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1903214_image3_1.jpg,Type3,126.9574616,37.47517559,6.0,20250100000000.0,5,,관악구민운동장,8790
서울특별시 동작구 사당로23길 57-7,,1,,A03,A0302,A03020200,131534,28,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2958145_image3_1.jpg,Type3,126.9757597,37.48544973,6.0,20241200000000.0,12,02-595-0231~3,사당청소년문화의집,7005
서울특별시 관악구 남부순환로 1369 (신림동),관악농협농산물백화점 5층,1,,A03,A0302,A03020200,131533,28,20020700000000.0,,,,126.9029109,37.48018237,6.0,20241000000000.0,5,,신림체육센터,8768
서울특별시 용산구 소월로 322 (한남동),,1,,A03,A0302,A03021300,131519,28,20031100000000.0,,,,126.9968784,37.5404826,6.0,20250300000000.0,21,,그랜드하얏트 서울 아이스링크,4347
서울특별시 송파구 올림픽로 424,(방이동),1,,A03,A0303,A03030400,131498,28,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2366858_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2366858_image3_1.jpg,Type3,127.1229758,37.52098714,6.0,20250100000000.0,18,02-420-4293,스킨/스쿠버 다이빙,5540
서울특별시 강남구 광평로 144,(수서동),1,,A03,A0302,A03020200,131455,28,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/19/2462119_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2462119_image3_1.jpg,Type3,127.0888078,37.48359919,6.0,20250100000000.0,1,,서울특별시립수서청소년수련관,6362
서울특별시 관악구 신림로23길 17,,1,,A03,A0302,A03020200,131453,28,20040200000000.0,,,,126.9351916,37.47022577,6.0,20250300000000.0,5,,관악청소년센터,8813
서울특별시 양천구 안양천로 939 (목동),,1,,A03,A0302,A03021600,131434,28,20040200000000.0,http://tong.visitkorea.or.kr/cms/resource/51/2356851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2356851_image3_1.jpg,Type3,126.8804588,37.52927904,6.0,20250300000000.0,19,,목동사격장,7990
서울특별시 동작구 여의대방로20길 33,,1,,A03,A0302,A03020200,131408,28,20021100000000.0,http://tong.visitkorea.or.kr/cms/resource/55/1898355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1898355_image3_1.jpg,Type3,126.918612,37.49065643,6.0,20230400000000.0,12,02-834-7231~4,서울특별시립 보라매청소년수련관,7062
서울특별시 서초구 사평대로 55,(반포동),1,,A03,A0303,A03030700,131334,28,20020700000000.0,,,,126.9905302,37.49891232,6.0,20241100000000.0,15,,서초YMCA 수영장(실내),6550
서울특별시 서대문구 백련사길 39,(홍은동),1,,A03,A0303,A03030700,131333,28,20020700000000.0,,,,126.9315721,37.58081286,6.0,20240400000000.0,14,02-360-8684,서대문문화체육회관 실내수영장,3657
서울특별시 강서구 공항대로 376,,1,,A03,A0302,A03020200,131326,28,20020700000000.0,http://tong.visitkorea.or.kr/cms/resource/76/1805776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1805776_image3_1.jpg,Type3,126.8472166,37.55690857,6.0,20250300000000.0,4,02-2600-8808,KBS스포츠월드,7648
서울특별시 노원구 화랑로 681 태강릉,,1,,A03,A0302,A03021300,131322,28,20031100000000.0,,,,127.0975278,37.63017955,6.0,20240500000000.0,9,,태릉국제스케이트장,1794
서울특별시 송파구 한가람로 65,,1,,A03,A0303,A03030700,131318,28,20030600000000.0,,,,127.0867514,37.51768131,6.0,20250100000000.0,18,,한강시민공원 잠실수영장(실외),5502
서울특별시 영등포구 여의동로 330,(여의도동),1,,A03,A0303,A03030700,131317,28,20030600000000.0,,,,126.9336124,37.52638866,6.0,20250400000000.0,20,,한강시민공원 여의도수영장(실외),7337
서울특별시 서초구 잠원로 221-124,,1,,A03,A0303,A03030700,131315,28,20020700000000.0,,,,127.012297,37.52080183,6.0,20250400000000.0,15,,한강시민공원 잠원수영장(실외),6513
서울특별시 광진구 워커힐로 93,,1,,A03,A0303,A03030700,131313,28,20070900000000.0,http://tong.visitkorea.or.kr/cms/resource/80/1903180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1903180_image3_1.jpg,Type3,127.0976467,37.55114151,6.0,20250300000000.0,6,02-446-1238,정립회관 수영센터,4958
서울특별시 송파구 올림픽로 240 롯데월드,,1,,A03,A0302,A03021300,131297,28,20040800000000.0,,,,127.0976312,37.51238212,6.0,20241000000000.0,18,,롯데월드 아이스링크(실내),5554
서울특별시 강서구 공항대로42길 23-19,,1,,A03,A0302,A03020200,131140,28,20021100000000.0,http://tong.visitkorea.or.kr/cms/resource/55/3437455_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3437455_image3_1.jpg,Type3,126.8442724,37.55648079,6.0,20250300000000.0,4,02-3664-2456~8,강서청소년회관,7647
서울특별시 강남구 영동대로131길 26,,1,,A03,A0302,A03020200,131139,28,20030500000000.0,http://tong.visitkorea.or.kr/cms/resource/23/2462023_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2462023_image3_1.jpg,Type3,127.0541432,37.52044985,6.0,20241200000000.0,1,02-544-9725,강남청소년수련관,6073
서울특별시 중구 을지로11길 23,(수표동),1,,A03,A0302,A03020200,131138,28,20030300000000.0,http://tong.visitkorea.or.kr/cms/resource/06/2459306_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2459306_image3_1.jpg,Type3,126.9905199,37.56712106,6.0,20250100000000.0,24,02-2267-2914,서울청소년수련관,4543
서울특별시 양천구 목동서로 143 (목동),,1,,A03,A0302,A03020200,131137,28,20021100000000.0,,,,126.875512,37.53077323,6.0,20250300000000.0,19,02-2642-1318,시립목동청소년센터,7991
서울특별시 영등포구 문래로 110,(문래동3가),1,,A03,A0302,A03020200,131136,28,20030400000000.0,http://tong.visitkorea.or.kr/cms/resource/93/2028293_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2028293_image3_1.jpg,Type3,126.8940106,37.51885827,6.0,20250100000000.0,20,02-2167-0100,문래청소년수련관,7296
서울특별시 종로구 성균관로 91,(혜화동),1,,A03,A0302,A03020200,131122,28,20030500000000.0,http://tong.visitkorea.or.kr/cms/resource/10/1898310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1898310_image3_1.jpg,Type3,126.9988407,37.59054349,6.0,20241200000000.0,23,02-745-6701~4,올림픽기념국민생활관,3066
서울특별시 서초구 서초대로70길 32,"(서초동,코오롱스포렉스)",1,,A03,A0302,A03020200,131008,28,20020800000000.0,,,,127.0234773,37.4939496,6.0,20241100000000.0,15,02-580-8200,코오롱스포렉스(서초점),6623
