contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2757647,38,가락몰,20211015194549,20250110151740,,,"<a href=""https://garakmall.garak.co.kr:8443/pc/main.jsp"" target=""_blank"" title=""새창 : 가락몰 사이트로 이동"">https://garakmall.garak.co.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/56/3467156_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3467156_image3_1.jpg,Type3,1,18.0,A04,A0401,A04010600,서울특별시 송파구 양재대로 932,(가락동),5699.0,127.1110192841,37.49615647,6.0,"가락농수산물도매시장 옆 송파대로 변에 현대식 건물로 지어진 쇼핑센터이다. 총 7개 동으로 구성되었으며 판매동 지하 1층은 청과물, 지상 1층 수산물, 건해물과 축산물을 판매한다. 2층은 마트 형식의 종합상가와 주방용품을 판매하며 3층은 전문식당관으로 운영되고 있다. 테마동 4관은 식품 식자재와 팔도 특산품 홍보매장도 운영한다. 2관에 있는 유기농 전문 마트 (주)다농도 주부들에게는 인기다."
2757640,38,가락수산시장,20211015194212,20240717220132,,,"<a href=""https://garakmall.garak.co.kr:8443/main.do"" target=""_blank"" title=""새창 : 가락수산시장 사이트로 이동"">https://garakmall.garak.co.kr:8443/main.do</a>",,,,,1,18.0,A04,A0401,A04010200,서울특별시 송파구 양재대로 932,(가락동),5699.0,127.1110192841,37.49615647,6.0,"가락동 농수산물 도매 시장 내에 있는 가락수산시장은 동부간선도로와 분당·수서 간 고속도로가 지나는 탄천 변 둑길에서 출입하는 것이 가깝다. 전국에서 잡은 수산물들이 이곳 가락수산시장에 모여 시세가 형성된 뒤 다시 전국 각지로 팔려나간다. 수산시장 옆으로 가락시장의 한가운데에 해당하는 과일시장이 도매시장 내에서 면적이 가장 크다. 올림픽패밀리아파트를 마주 보고 채소 시장이, 문정동 우체국 맞은편으로 마늘·고추파 시장이, 가락시장역과 연결된 가락몰이 있다."
2758198,38,가리봉시장,20211018232131,20241216111607,,,,,,,,1,7.0,A04,A0401,A04010200,서울특별시 구로구 우마3길 19,,8387.0,126.8893759759,37.4817874979,6.0,"1970~90년대 옛 가리봉의 모습을 간직하고 있는 1976년경 개설된 재래시장으로, 현재는 인근에 거주하는 중국 동포를 대상으로 식자재를 파는 상점들이 많아졌다. 2018년 아케이드 설치와 바닥 공사 등을 완료해 날씨와 상관없이 쾌적하게 장을 볼 수 있다. 가리봉동은 1970년대 수출산업단지인 구로공단의 배후 주거지로 호황을 누렸던 곳으로, 주말에는 사람들이 밀려다닐 정도로 붐볐던 시절도있었다. 시장에는 TV 프로그램 <생활의 달인>에 군만두 달인으로 소개된 중국만두집과 <김영철의 동네 한 바퀴>에서 소개된 30년째 같은 자리를 지키고 있는 곱창집이 유명하다."
2918688,38,가미성형외과,20221030153321,20240423231653,,,Gamips.co.kr,,http://tong.visitkorea.or.kr/cms/resource/44/2879844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2879844_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 테헤란로105 13층,,6134.0,127.0285433827,37.4987019129,6.0,-
2924584,38,가버 현대가든파이브,20221031094544,20240424112712,,,www.gabor.de,,,,,1,18.0,A04,A0401,A04011000,서울특별시 송파구 충민로66 2층,,5838.0,127.1249768726,37.4776672007,6.0,-
2905752,38,가버 현대동대문,20221031175712,20240323175446,,,,,http://tong.visitkorea.or.kr/cms/resource/04/2889704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2889704_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 장충단로13길 20,지하1층,4563.0,127.0076821872,37.5687878415,6.0,-
2989027,38,간격 드로잉스페이스,20230522181559,20241227102549,,,"<a href=""https://www.instagram.com/drw_space/"" target=""_blank"" title=""새창 : 간격 드로잉스페이스 인스타그램 페이지로 이동"">https://www.instagram.com/drw_space/</a>",,http://tong.visitkorea.or.kr/cms/resource/16/2989016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2989016_image3_1.jpg,Type3,1,13.0,A04,A0401,A04011200,서울특별시 마포구 월드컵로23길 20 망원빌,4층,4011.0,126.9077277407,37.5570179737,6.0,"망원동에 위치한 화실 드로잉스페이스 간격은 일상 속에서 예술을 쉽고, 자유롭게 접하게 하기 위한 화실이다. 원데이클래스 수업과 한 달간 자유롭게 이용 가능한 정규반을 운영 중에 있다. 원데이클래스 수업은 1일 3시간으로 운영 중이며, 정규반 클래스는 4주 결제 후 매주 1회 티칭(티칭 외 오픈 시 자유롭게 방문하여 미술창작 활동)을 할 수 있는 공간으로 운영 중에 있다. 2019년 시작하여 현재까지 많은 회원님들과 다양한 재료를 이용한 미술 수업 들을 진행하고 있다. 월 1회 야외 스케치, 인체, 인물 드로잉 활동 진행하고 토요일 저녁 격주로 크로키 모임으로 진행한다"
132201,38,강남고속터미널 혼수상가,20031117090000,20240709142807,02-533-2489,,"<a href=""http://www.terminalsangga.com"" target=""_blank"" title=""새창: 강남고속터미널상가 홈페이지로 이동"">http://www.terminalsangga.com</a>",,,,,1,15.0,A04,A0401,A04010600,서울특별시 서초구 신반포로 194,,6545.0,127.0071923683,37.5050868999,6.0,"강남고속터미널 혼수상가는 주로 침구, 커튼, 주단 등을 파는 혼수 및 홈인테리어 전문 상가이다. 1982년부터 혼수 가게들이 입점하여 침구점은 250여 곳, 커튼전문점은 1백여곳이 있고, 별도 바느질하는 가공소도 40여 곳이 있다. 그 외 나머지 점포에서는 주단, 한복, 수예품, 원단, 양복지 등 혼수 관련 제품을 판매하고 있다. 고급 혼수 침구세트를 갖춰놓고 있지만 값은 시중보다 약 20%로 싸게 거래되며, 터미널을 이용하는 지방 상인들과 소비자들이 많이 찾고 있어 고속버스로 전국 각지에 무료 배달 서비스를 해주기도 한다."
3306136,38,강남역데이원의원,20240202165540,20240621155051,,,,,http://tong.visitkorea.or.kr/cms/resource/33/3313933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3313933_image3_1.jpg,Type3,1,15.0,A04,A0401,A04011000,서울특별시 서초구 강남대로 423 (서초동),,6614.0,127.0261602197,37.5003683433,6.0,-
3305292,38,강남중고명품 아마레스,20240202161127,20240621111824,,,,,http://tong.visitkorea.or.kr/cms/resource/62/3312762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3312762_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 강남대로160길 50 (신사동),,6034.0,127.0226321932,37.5205048309,6.0,-
2893674,38,강남테마피부과의원,20221030152228,20240323131338,,,,,,,,1,15.0,A04,A0401,A04011000,서울특별시 서초구 강남대로 423한승빌딩 7층,,6614.0,127.0261602197,37.5003683433,6.0,-
3305948,38,강남포도여성의원,20240202165908,20240621155219,,,,,http://tong.visitkorea.or.kr/cms/resource/57/3313557_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3313557_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 강남대로 428 (역삼동),,6129.0,127.0268406981,37.5008766304,6.0,-
2916126,38,강동역점JDX,20221031141712,20240423231810,,,,,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image3_1.jpg,Type3,1,2.0,A04,A0401,A04011000,서울특별시 강동구 천호대로1084,,5380.0,127.1321440179,37.5356244907,6.0,-
2741626,38,강서농산물도매시장,20210908231316,20240516142102,,,"* <a href=""https://www.garak.co.kr/cntnts/selectContents.do?cntnts_id=CC010202"" target=""_blank"" title=""새창: 홈페이지로 이동"">https://www.garak.co.kr/cntnts/</a>",,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,Type3,1,4.0,A04,A0401,A04010200,서울특별시 강서구 발산로 40,(외발산동),7644.0,126.8208190977,37.553555714,6.0,"서울 강서구 외발산동에 위치한 강서농산물도매시장은 서울시가 개설한 서울 제2의 서남권 농산물도매시장으로, 농산물, 수산물, 축산물, 공산물 등을 판매하고 있다. 시장 내에는 식자재, 도소매 전문매장과 산지 직송 수산물을 판매하는 수협강서수산시장과 서울농수산식품공사도 있다. 일반인들도 농산물과 과일을 구매 할 수 있으며, 전철 마곡역 인근에 위치하고 있어 접근성이 편리하다."
2758193,38,개봉중앙시장,20211018231655,20240613110408,,,,,,,,1,7.0,A04,A0401,A04010200,서울특별시 구로구 개봉로17길 34,(개봉동),8337.0,126.8541039069,37.4918523671,6.0,"서울 구로구 5대 시장인 개봉중앙시장은 1호선 개봉역과 오류동역 중간 지점인 개봉동 성당 인근 주택가 안쪽에 위치한 소규모 골목시장이다. 1976년 개장한 이곳은 1980년대 후반에서 1990년대 초까지 전성기를 누렸다. 현재는 대형 할인점에 밀려 예전과 같은 활기는 찾아볼 수 없지만, 인근 주민들에게 편리한 장 보기와 다양한 먹거리를 판매하고 있다."
2931725,38,갤러리아명품관,20221030221207,20240323102740,,,,,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 압구정로 407 (압구정동) 갤러리아백화점,,6009.0,127.0418357887,37.5279681978,6.0,-
2911893,38,갤러리아명품관 WEST,20221030215521,20240323095213,,,,,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 압구정로 343 갤러리아백화점,,6008.0,127.0400692668,37.5285292127,6.0,-
273772,38,갤러리아백화점 명품관,20040320024611,20240830095929,,,"<a href=""http://dept.galleria.co.kr"" target=""_blank"" title=""새창 : 갤러리아백화점 홈페이지로 이동"">http://dept.galleria.co.kr
</a>",,,,,1,1.0,A04,A0401,A04010300,서울특별시 강남구 압구정로 343,,6008.0,127.0400442707,37.5284708848,6.0,"강남 갤러리아백화점 명품관은 우리나라 유통업계에서 명품관이라는 개념을 처음으로 본격 도입한 곳이다. 청담동과 함게 하이엔드 패션(가격 고려 없이 최고의 품질을 고집하는 것)의 메카 역할을 하며 해외 명품들이 한국 시장 진출 시 가장 먼저 입점하는 백화점이다. 갤러리아백화점의 본점과도 같은 곳으로 도로를 사이에 두고 EAST 관과 WEST 관으로 구분되어 있다. 
2004년 리모델링을 거쳐 현재 갤러리아백화점 명품관 WEST 관과 EAST 관으로 변모했다. 그중 갤러리아백화점 패션관에서 명품관으로 승격된 WEST 관은 물고기 비늘을 형상한 외관으로 밤이 되면 색이 변하면서 영상을 투사한다. WEST 관과 EAST 관에는 유명한 명품 브랜드들이 입점해 있으며, 국내외의 최신 패션 경향 및 시즌 상품을 한발 앞서 소개하는 안테나숍으로서의 기능을 하고 있다.
입점 브랜드로는 구찌, 루이비통, 미우미우, 프라다 등이 있으며 2016년 이후 매해 크리스마스 시즌마다 명품 브랜드와 협업을 통해 익스테리어를 꾸미는 것으로 유명하다. 2016년 불가리를 시작으로 까르띠에, 디올, 펜디 등의 브랜드들과 콜라보를 통해 익스테리어를 선보이고 있으며 이를 통해 명품 백화점으로 명성을 더욱 견고히 하고 있다."
2927684,38,갤러리안경 대치,20221031210528,20240323174356,,,,,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 도곡로 415,,6207.0,127.055996471,37.4975969789,6.0,-
2901673,38,갤러리에이엠 가로수,20221031110542,20240323200138,,,www.youkshimwon.com,,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 논현로159길 66 (신사동),,6029.0,127.0231293374,37.5216491514,6.0,-
3306920,38,갤럭시,20240202143728,20240628095039,,,,,http://tong.visitkorea.or.kr/cms/resource/00/3313500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3313500_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 장충단로13길 20 (을지로6가)6층,,4563.0,127.0076821872,37.5687878415,6.0,-
2925676,38,갤럭시 롯데 강남점,20221030224120,20240323144705,,,,,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 도곡로 401,,6206.0,127.0534550587,37.4967859168,6.0,-
2926574,38,갤럭시 롯데 관악점,20221030193238,20240323085818,,,,,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image3_1.jpg,Type3,1,5.0,A04,A0401,A04011000,서울특별시 관악구 봉천로 209,,8708.0,126.9249974851,37.4905482278,6.0,-
2922404,38,갤럭시 롯데 김포점,20221030223605,20240323105809,,,,,,,,1,4.0,A04,A0401,A04011000,서울특별시 강서구 하늘길 38,,7505.0,126.8029675746,37.5668621822,6.0,-
2917614,38,갤럭시 롯데 노원점,20221030223516,20240323132448,,,,,,,,1,9.0,A04,A0401,A04011000,서울특별시 노원구 동일로 1414,,1695.0,127.0614081608,37.6553315254,6.0,-
2926576,38,갤럭시 롯데 미아점,20221030234553,20240323105619,,,,,,,,1,3.0,A04,A0401,A04011000,서울특별시 강북구 도봉로 62,,1215.0,127.0305315802,37.6146468109,6.0,-
2922431,38,갤럭시 롯데 본점,20221030223629,20240323124027,,,,,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 을지로 30,,4533.0,126.981045821,37.5654016461,6.0,-
2918406,38,갤럭시 롯데 스타시티점,20221030181101,20240323105140,,,,,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image3_1.jpg,Type3,1,6.0,A04,A0401,A04011000,서울특별시 광진구 능동로 92,,5065.0,127.0712300203,37.5390535504,6.0,-
2917595,38,갤럭시 롯데 잠실점,20221030185217,20240323131824,,,www.ssfshop.com,,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image3_1.jpg,Type3,1,18.0,A04,A0401,A04011000,서울특별시 송파구 올림픽로 240 5층,,5554.0,127.0976311526,37.5123821225,6.0,-
2924240,38,갤럭시 빨질렐리 현대가든파이브,20221031003616,20240323173825,,,www.ssfshop.com,,http://tong.visitkorea.or.kr/cms/resource/91/2879491_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2879491_image3_1.jpg,Type3,1,18.0,A04,A0401,A04011000,"서울특별시 송파구 충민로 66, 4층",,5838.0,127.1249768726,37.4776672007,6.0,-
2922392,38,갤럭시 신세계강남점,20221030223558,20240323100747,,,,,http://tong.visitkorea.or.kr/cms/resource/67/2890167_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2890167_image3_1.jpg,Type3,1,15.0,A04,A0401,A04011000,서울특별시 서초구 신반포로 176,,6546.0,127.0035815712,37.5056062193,6.0,-
2928402,38,갤럭시 현대 디큐브,20221031191304,20240324121258,,,,,http://tong.visitkorea.or.kr/cms/resource/72/2880172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2880172_image3_1.jpg,Type3,1,7.0,A04,A0401,A04011000,서울특별시 구로구 경인로 662,,8209.0,126.8884169673,37.5089148857,6.0,-
2922391,38,갤럭시 현대 목동점,20221030192703,20240323144138,,,,,http://tong.visitkorea.or.kr/cms/resource/37/2880137_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2880137_image3_1.jpg,Type3,1,19.0,A04,A0401,A04011000,서울특별시 양천구 목동동로257,,7998.0,126.8747288364,37.5263292843,6.0,-
2903096,38,갤럭시 현대 천호점,20221030181813,20240323135749,,,,,,,,1,2.0,A04,A0401,A04011000,서울특별시 강동구 천호대로 1005,,5328.0,127.1244557316,37.5390267349,6.0,-
2927063,38,갤럭시라이프스타일 롯데 강남점,20221030191257,20240323111040,,,,,http://tong.visitkorea.or.kr/cms/resource/49/2879949_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2879949_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,서울특별시 강남구 도곡로 401,,6206.0,127.0534550587,37.4967859168,6.0,-
2926573,38,갤럭시라이프스타일 롯데 관악점,20221030193215,20240323130521,,,,,http://tong.visitkorea.or.kr/cms/resource/70/2880470_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2880470_image3_1.jpg,Type3,1,5.0,A04,A0401,A04011000,서울특별시 관악구 봉천로 209,,8708.0,126.9249974851,37.4905482278,6.0,-
2918393,38,갤럭시라이프스타일 롯데 스타시티점,20221030181056,20240323102611,,,,,,,,1,6.0,A04,A0401,A04011000,서울특별시 광진구 능동로 92,,5065.0,127.0712300203,37.5390535504,6.0,-
2918409,38,갤럭시라이프스타일 롯데 청량리점,20221030223535,20240323144132,,,,,http://tong.visitkorea.or.kr/cms/resource/50/2890150_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2890150_image3_1.jpg,Type3,1,11.0,A04,A0401,A04011000,서울특별시 동대문구 왕산로 214 5층,,2555.0,127.0474754499,37.5805510796,6.0,-
2930411,38,갤럭시라이프스타일 신세계 강남점,20221030192519,20240323105110,,,,,http://tong.visitkorea.or.kr/cms/resource/05/2880005_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2880005_image3_1.jpg,Type3,1,15.0,A04,A0401,A04011000,서울특별시 서초구 신반포로 176,,6546.0,127.0035815712,37.5056062193,6.0,-
2922390,38,갤럭시라이프스타일 현대 목동점,20221030192652,20240323120137,,,ehyundai.com,,http://tong.visitkorea.or.kr/cms/resource/36/2880136_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2880136_image3_1.jpg,Type3,1,19.0,A04,A0401,A04011000,서울특별시 양천구 목동동로257,,7998.0,126.8747288364,37.5263292843,6.0,-
2922660,38,갤럭시라이프스타일 현대 미아점,20221030223708,20240323120350,,,www.ehyundai.com,,,,,1,17.0,A04,A0401,A04011000,서울특별시 성북구 동소문로 315,,2730.0,127.0287930253,37.6084530555,6.0,-
3305814,38,게스,20240201171710,20240621112549,,,,,http://tong.visitkorea.or.kr/cms/resource/28/3313328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/3313328_image3_1.jpg,Type3,1,21.0,A04,A0401,A04011000,서울특별시 용산구 한강대로 405 (동자동),,4320.0,126.971746966,37.5548915897,6.0,-
3306700,38,게스 2001아울렛 중계,20240201170510,20240621102743,,,,,http://tong.visitkorea.or.kr/cms/resource/16/3313116_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3313116_image3_1.jpg,Type3,1,9.0,A04,A0401,A04011000,서울특별시 노원구 동일로204가길 46 (중계동),,1783.0,127.0679274101,37.6413416033,6.0,-
2902395,38,게스 두타,20221030233651,20240323091343,,,,,http://tong.visitkorea.or.kr/cms/resource/24/2878724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2878724_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 장충단로 275,,4563.0,127.0088293006,37.5689100708,6.0,-
3305477,38,게스 롯데팩토리 가산,20240227090806,20240621101858,,,,,http://tong.visitkorea.or.kr/cms/resource/16/3312916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/3312916_image3_1.jpg,Type3,1,8.0,A04,A0401,A04011000,서울특별시 금천구 벚꽃로 278 (가산동),,8511.0,126.8846459143,37.4795432303,6.0,-
2911704,38,게스 현대동대문,20221031170451,20240323163003,,,,,http://tong.visitkorea.or.kr/cms/resource/28/2888228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2888228_image3_1.jpg,Type3,1,24.0,A04,A0401,A04011000,서울특별시 중구 장충단로13길 20,현대시티아울렛동대문점,4563.0,127.0076821872,37.5687878415,6.0,-
3306540,38,게스진,20240202101431,20240621223620,,,,,http://tong.visitkorea.or.kr/cms/resource/21/3314621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3314621_image3_1.jpg,Type3,1,20.0,A04,A0401,A04011000,서울특별시 영등포구 영중로 9 (영등포동4가),,7305.0,126.9055901684,37.5172308925,6.0,-
3307010,38,겐조,20240202092352,20240621232818,,,,,http://tong.visitkorea.or.kr/cms/resource/63/3313663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3313663_image3_1.jpg,Type3,1,20.0,A04,A0401,A04011000,서울특별시 영등포구 영중로 9 (영등포동4가),,7305.0,126.9055901684,37.5172308925,6.0,-
2924211,38,겐조 롯데백화점 에비뉴엘 월드타워점,20221030183212,20240424112258,,,store.musinsa.com,,http://tong.visitkorea.or.kr/cms/resource/35/2879135_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2879135_image3_1.jpg,Type3,1,18.0,A04,A0401,A04011000,서울특별시 송파구 올림픽로 300¸ 3층,,5551.0,127.1040749597,37.5141653654,6.0,-
132205,38,견지동 불교용품거리,20031120090000,20250317101454,,,,,http://tong.visitkorea.or.kr/cms/resource/13/3050213_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3050213_image3_1.JPG,Type3,1,23.0,A04,A0401,A04010600,서울특별시 종로구 우정국로 55,,3144.0,126.9819927,37.574478386,6.0,"견지동 불교용품거리는 대한불교 조계종의 총본산인 조계사 입구에서 형성된 후 공평사거리와 인사동 일부까지 30여 개의 불교서적 및 불교용품 전문 판매점이 몰려있는 곳이다. 이곳에서 불교 서적, 목탁, 염주, 승복, 불상, 향 등의 불교용품을 살 수 있다. 견지동 불교용품거리는 시민들의 자발적인 발굴과 보존을 원칙으로 시민, 전문가 등이 제안해 사실 검증과 미래유산보존위원회의 심의를 거친 후 선정된 서울미래유산이다."
948730,38,경동시장,20100210232444,20240619130915,,,,,,,,1,11.0,A04,A0401,A04010200,서울특별시 동대문구 고산자로36길 3,(제기동),2571.0,127.0391568047,37.579089988,6.0,"6.25전쟁 이후 서울 사람들의 생활이 회복되기 시작하면서 경기도 북부와 강원도 등지에서 열차를 통해 들어온 농산물들이 청량리역 부근으로 몰려들었고, 이 상품들의 반입과 판매를 하기 위해 공지에서 장사를 벌이기 시작하면서 자연스럽게 시장이 형성되었다. 경동시장은 1960년 6월 개설하여 각종 먹거리와 한약재 등으로 이름을 알리며 대규모 재래시장으로 자리 잡았다. 최근 오랜 기간 방치되어 왔던 경동 극장을 개조하여 신선하고 에너지 넘치는 공간으로 탈바꿈하였다. 이를 체험하고 즐기려는 2030세대들의 발길이 끊이지 않는다. 또한 다양한 먹거리들이 미디어 매체에 노출되면서 평일, 주말 상관없이 인파로 북적인다."
132222,38,경일문화가게,20031119090000,20250319184337,02-735-8489,,"<a href=""http://www.in4shop.co.kr/?NaPm=ct%3Dlpqgepnc%7Cci%3Dcheckout%7Ctr%3Dds%7Ctrx%3Dnull%7Chk%3D6bcd54d89bc7812fbba238d644286f54b6807e78"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.in4shop.co.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/76/3478576_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3478576_image3_1.jpg,Type3,1,23.0,A04,A0401,A04010600,서울특별시 종로구 인사동4길 17,,3148.0,126.9865478589,37.5738340983,6.0,"경일문화가게는 한국 전통 상품과 대표 상품을 제작하고 판매하는 곳으로 인사동에 위치해 있다. 한국의 멋을 느끼기 위해 인사동을 찾는 시민과 외국인 관광객들에게 기념품을 주로 판매하고 있다. 자개로 만든 명함케이스나 거울대, 전통 그림을 넣은 부채 등 한국 전통의 문양과 멋을 느낄 수 있어서 상품이 있어 관광 기념품으로 인기가 많다. 오프라인 매장과 온라인 매장도 갖추고 있어서 매장에서 본 상품을 온라인으로 구매할 수도 있다."
2611310,38,경창시장,20190716233548,20241217150218,,,"양천구청 <a href=""http://www.yangcheon.go.kr"" target=""_blank"" title=""새창: 양천구청 홈페이지로 이동"">http://www.yangcheon.go.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/06/2611306_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/2611306_image2_1.JPG,Type3,1,19.0,A04,A0401,A04010200,서울특별시 양천구 오목로9길 31,,7931.0,126.8421540661,37.5249927478,6.0,경창시장은 60여 개의 점포를 이루고 있는 전통시장으로 고객지원센터 내 화장실을 설치하는 등 고객 편에서 생각하는 다양한 서비스를 제공하고 있다. 고객지원센터 1층에 위치한 공동배송센터는 차량과 오토바이를 이용하여 일정 금액 이상 구매 고객을 대상으로 무료 배송 서비스도 실시한다. 또 고객지원센터 내 쇼핑카드 30대를 배치하여 전통시장의 주요 고객인 노약자나 어린이를 동반한 주부들이 편리하게 쇼핑할 수 있도록 환경을 개선하였다.
2503117,38,고궁마실,20170815001347,20250311145904,,,"공식 홈페이지 <a href=""https://gogungmasil.modoo.at"" target=""_blank"" title=""새창: 고궁마실 공식 홈페이지로 이동"">https://gogungmasil.modoo.at</a><br>인스타그램 <a href=""https://www.instagram.com/gogungmasil/""target=""_blank"" title=""새창 : 고궁마실 인스타그램으로 이동"">https://www.instagram.com/gogungmasil/</a>",,,,,1,23.0,A04,A0401,A04010600,서울특별시 종로구 창경궁로 229,,3073.0,126.9978910234,37.5825082936,6.0,"고궁마실은 창경궁 정문 5분 거리에 위치해 있는 한복 대여 전문점이다. 여러 가지 전통 의상과 소품들이 다양하게 준비되어 있다. 사이즈별로 한복이 정리되어 있으며, 고급스럽고 다양한 한복이 있어 취향껏 선택해서 착용을 할 수 있다. 또한, 의상에 맞춰 머리 세팅도 가능한 이색 체험 공간이다. 한복을 입고 색다른 추억을 남기고 싶다면 고궁마실 방문하는 것을 추천한다."
2893631,38,고디바_광화문점,20221030231912,20240323105957,,,,,http://tong.visitkorea.or.kr/cms/resource/25/2878225_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2878225_image3_1.jpg,Type3,1,23.0,A04,A0401,A04011000,"서울특별시 종로구 세종대로 159(세종로,1층102호,2층,3층)",,3183.0,126.9763349907,37.5706565064,6.0,-
2893635,38,고디바_코엑스몰,20221101071007,20240324154250,,,,,http://tong.visitkorea.or.kr/cms/resource/72/2879872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2879872_image3_1.jpg,Type3,1,1.0,A04,A0401,A04011000,"서울특별시 강남구 영동대로 513(삼성동,코엑스몰지하1층 112호)",,6164.0,127.059217995,37.5119175967,6.0,-
2741571,38,고분다리전통시장,20210908201156,20250315122209,,,"<a href=""https://blog.naver.com/millkyk0"" target=""_blank"" title=""새창 : 고분다리전통시장 네이버 블로그로 이동"">https://blog.naver.com/millkyk0</a>",,,,,1,2.0,A04,A0401,A04010200,서울특별시 강동구 구천면로34길 8 (천호동),,5334.0,127.1316577579,37.5424098057,6.0,"고분다리전통시장은 천호시장과 암사시장 사이에 위치한 재래시장이다. ‘고분다리’는 옛 천호동의 지명인 곡교리(曲橋里)를 고유어로 풀이한 것이다. 시장 한가운데 위치한 강동형 복합문화공간 다독다독은 주민들의 쉼터 공간으로 이용되고 있으며, 사진 찍기 좋은 벽화 포토존도 있다."
