addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,ADM_NM
서울특별시 종로구 종로 123,,1,,음식,음식점,한식,2685207,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/67/2685167_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2685167_image2_1.jpg,Type3,126.9913058,37.57071788,,2.02103E+13,23,02-747-2436,웰빙수제비,3139,종로1·2·3·4가동
서울특별시 종로구 자하문로5길 39,,1,,음식,음식점,카페/전통찻집,2685170,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/24/2685124_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2685124_image2_1.jpg,Type3,126.969691,37.57776667,6,2.02103E+13,23,010-4028-9957,벨벳문,3041,사직동
서울특별시 영등포구 당산로41길 11,,1,,음식,음식점,한식,2682953,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/38/2682738_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2682738_image2_1.jpg,Type3,126.8983321,37.53086529,6,2.02103E+13,20,02-6268-9000,디딤생고기촌감자탕,7217,당산2동
서울특별시 영등포구 양산로 159,,1,,음식,음식점,한식,2682948,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/37/2682737_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2682737_image2_1.jpg,Type3,126.9007515,37.52355507,6,2.02103E+13,20,02-2633-7272,유니네맛집,7258,당산1동
서울특별시 영등포구 당산로 222,당산디오빌 지하 113호,1,,음식,음식점,한식,2682947,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/92/2701292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2701292_image2_1.jpg,Type3,126.9025622,37.5333984,6,2.02407E+13,20,02-2068-1127,보따리부대찌개,7214,당산2동
서울특별시 영등포구 당산로35길 5-1,,1,,음식,음식점,한식,2682885,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/35/2682735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2682735_image2_1.jpg,Type3,126.8969823,37.52892938,6,2.02103E+13,20,02-2679-3535,새우숲,7219,당산2동
서울특별시 영등포구 당산로 222,,1,,음식,음식점,일식,2682884,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/34/2682734_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2682734_image2_1.jpg,Type3,126.9025622,37.5333984,6,2.0221E+13,20,02-2069-1228,사케야,7214,당산2동
서울특별시 영등포구 당산로30길 7,,1,,음식,음식점,카페/전통찻집,2682883,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/33/2682733_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2682733_image2_1.jpg,Type3,126.8976268,37.52567977,6,2.02103E+13,20,070-8807-5999,유스커피,7257,당산1동
서울특별시 영등포구 국회대로36길 5-1,,1,,음식,음식점,한식,2682882,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/31/2682731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2682731_image2_1.jpg,Type3,126.8982183,37.52684909,6,2.02103E+13,20,02-2634-5180,황해도구월산,7257,당산1동
서울특별시 영등포구 당산로38길 3-8,,1,,음식,음식점,카페/전통찻집,2682880,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/22/2682722_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2682722_image2_1.jpg,Type3,126.8992515,37.52918772,6,2.02103E+13,20,070-8224-3165,스트라다146,7220,당산2동
서울특별시 영등포구 당산로 172,,1,,음식,음식점,카페/전통찻집,2682879,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/14/2682714_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2682714_image2_1.jpg,Type3,126.8987821,37.52958767,6,2.02103E+13,20,02-2635-2228,옐로우머그,7220,당산2동
서울특별시 영등포구 국회대로37길 17,,1,,음식,음식점,한식,2682878,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/09/2682709_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2682709_image2_1.jpg,Type3,126.9001903,37.52858781,6,2.02103E+13,20,02-2676-9990,온달떡볶이 당산1호점,7220,당산2동
서울특별시 영등포구 당산로36길 1-2,,1,,음식,음식점,한식,2682877,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/02/2682702_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/2682702_image2_1.jpg,Type3,126.8980489,37.52859888,6,2.02103E+13,20,02-2631-7890,해심,7220,당산2동
서울특별시 영등포구 당산로36길 5,,1,,음식,음식점,카페/전통찻집,2682876,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/00/2682700_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2682700_image2_1.jpg,Type3,126.8984238,37.52842113,6,2.02103E+13,20,02-2671-2044,2카페,7220,당산2동
서울특별시 영등포구 국회대로53길 30,,1,,음식,음식점,한식,2682875,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/99/2682699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2682699_image2_1.jpg,Type3,126.9067036,37.52824352,6,2.02301E+13,20,02-2069-1113,치키니즘 당산점,7229,당산2동
서울특별시 영등포구 버드나루로 119,,1,,음식,음식점,카페/전통찻집,2682873,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/97/2682697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2682697_image2_1.jpg,Type3,126.907523,37.52871848,6,2.02103E+13,20,02-2632-0704,카페 숲,7226,당산2동
서울특별시 영등포구 버드나루로15길 15,,1,,음식,음식점,한식,2682871,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/86/2682686_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2682686_image2_1.jpg,Type3,126.9073203,37.52575493,6,2.02103E+13,20,02-2632-8893,홍차이나,7229,당산2동
서울특별시 영등포구 당산로38길 15,,1,,음식,음식점,한식,2682869,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/83/2682683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2682683_image2_1.jpg,Type3,126.900032,37.52874612,6,2.02103E+13,20,02-2632-5080,송백식당,7220,당산2동
서울특별시 영등포구 버드나루로19길 3,,1,,음식,음식점,한식,2682864,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/79/2682679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2682679_image2_1.jpg,Type3,126.9077313,37.52846018,6,2.02103E+13,20,02-2068-1002,해오름봉평메밀막국수,7229,당산2동
서울특별시 영등포구 당산로40길 16,,1,,음식,음식점,한식,2682853,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/74/2682674_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2682674_image2_1.jpg,Type3,126.9004014,37.52923496,6,2.02103E+13,20,02-2675-0305,소정담,7220,당산2동
서울특별시 영등포구 당산로36길 7-2,,1,,음식,음식점,중식,2682845,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/66/2682666_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2682666_image2_1.jpg,Type3,126.8987488,37.52825171,6,2.02103E+13,20,02-2634-6162,명성,7220,당산2동
서울특별시 영등포구 도신로 193,,1,,음식,음식점,한식,2682843,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/63/2682663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2682663_image2_1.jpg,Type3,126.9127425,37.51149002,6,2.02103E+13,20,02-6053-0453,고향냉면,7313,영등포본동
서울특별시 영등포구 신길로60마길 7,,1,,음식,음식점,한식,2682842,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/62/2682662_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2682662_image2_1.jpg,Type3,126.9129674,37.51385642,6,2.02103E+13,20,02-833-7357,주영식당,7311,영등포본동
서울특별시 영등포구 여의대방로61길 5-6,,1,,음식,음식점,한식,2682841,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/61/2682661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2682661_image2_1.jpg,Type3,126.9253746,37.51402884,6,2.02103E+13,20,02-843-6652,전주식당,7319,신길7동
서울특별시 영등포구 도신로 187,,1,,음식,음식점,한식,2682816,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/60/2682660_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2682660_image2_1.jpg,Type3,126.9119398,37.51131503,6,2.02103E+13,20,02-844-8899,취만루,7314,영등포본동
서울특별시 영등포구 도신로 193,,1,,음식,음식점,중식,2682811,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/59/2682659_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2682659_image2_1.jpg,Type3,126.9127425,37.51149002,6,2.02103E+13,20,02-845-5760,신길양꼬치,7313,영등포본동
서울특별시 영등포구 여의대방로62길 4,,1,,음식,음식점,한식,2682809,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/56/2682656_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2682656_image2_1.jpg,Type3,126.9270161,37.51385945,6,2.02103E+13,20,02-955-0101,치킨마루 대방역,7319,신길7동
서울특별시 영등포구 신길로 184,,1,,음식,음식점,중식,2682803,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/49/2682649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2682649_image2_1.jpg,Type3,126.9111177,37.50867643,6,2.02103E+13,20,02-846-4661,길림성,7347,신길4동
서울특별시 영등포구 여의대방로53가길 12,,1,,음식,음식점,한식,2682791,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/42/2682642_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2682642_image2_1.jpg,Type3,126.9230943,37.51068474,6,2.02103E+13,20,02-848-1884,란,7355,신길7동
서울특별시 영등포구 도신로 195-6,,1,,음식,음식점,한식,2682787,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/41/2682641_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2682641_image2_1.jpg,Type3,126.913048,37.51181499,6,2.02103E+13,20,02-848-6903,진달래양꼬치,7313,영등포본동
서울특별시 영등포구 도신로65길 1,,1,,음식,음식점,한식,2682776,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/39/2682639_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2682639_image2_1.jpg,Type3,126.917342,37.5128205,6,2.02103E+13,20,02-882-9292,왕돈까스왕냉면,7316,영등포본동
서울특별시 영등포구 영등포로64길 11,,1,,음식,음식점,한식,2682774,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/38/2682638_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2682638_image2_1.jpg,Type3,126.9172781,37.51424534,6,2.02103E+13,20,02-849-9288,가마로강정 신길삼거리,7317,영등포본동
서울특별시 영등포구 도신로53길 11,,1,,음식,음식점,한식,2682771,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/37/2682637_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2682637_image2_1.jpg,Type3,126.9148756,37.51216498,6,2.02103E+13,20,02-846-3787,은애마당,7315,영등포본동
서울특별시 영등포구 도신로 189,,1,,음식,음식점,한식,2682769,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/36/2682636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2682636_image2_1.jpg,Type3,126.9121481,37.51132059,6,2.02103E+13,20,02-845-3400,한국에서두번째양평해장국전문,7314,영등포본동
서울특별시 영등포구 도신로68길 8,,1,,음식,음식점,한식,2682766,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/35/2682635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2682635_image2_1.jpg,Type3,126.9181642,37.51247611,6,2.02103E+13,20,02-833-1388,참숯황토화로마당 신길,7352,신길1동
서울특별시 영등포구 도신로53길 9-1,,1,,음식,음식점,한식,2682761,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/32/2682632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2682632_image2_1.jpg,Type3,126.9145367,37.51198999,6,2.02112E+13,20,02-841-2729,마포숯불갈비,7315,영등포본동
서울특별시 영등포구 신길로 167,,1,,음식,음식점,한식,2682759,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/28/2682628_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2682628_image2_1.jpg,Type3,126.9107622,37.50709883,6,2.02103E+13,20,02-836-9042,샤브왕,7386,신길3동
서울특별시 영등포구 도신로53길 7,,1,,음식,음식점,한식,2682745,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/24/2682624_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2682624_image2_1.jpg,Type3,126.9144256,37.51195944,6,2.02103E+13,20,02-844-6150,막내회센타,7315,영등포본동
서울특별시 영등포구 신풍로 103,,1,,음식,음식점,한식,2682744,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/23/2682623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2682623_image2_1.jpg,Type3,126.9177007,37.50021642,6,2.02103E+13,20,02-823-7113,목포낙지동태매운탕,7392,신길6동
서울특별시 영등포구 영등포로 356,,1,,음식,음식점,한식,2682726,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/20/2682620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2682620_image2_1.jpg,Type3,126.9177558,37.51463974,6,2.02103E+13,20,02-833-3638,청학동흑염소,7317,영등포본동
서울특별시 영등포구 신길로60가길 1,,1,,음식,음식점,한식,2682720,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/18/2682618_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2682618_image2_1.jpg,Type3,126.9121147,37.51389806,6,2.02103E+13,20,02-6449-0326,홍무양꼬치,7312,영등포본동
서울특별시 영등포구 도림천로11길 1,,1,,음식,음식점,한식,2682715,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/16/2682616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2682616_image2_1.jpg,Type3,126.896414,37.49103933,6,2.02103E+13,20,02-842-7758,진미양꼬치,7416,대림2동
서울특별시 영등포구 도림천로11길 25,,1,,음식,음식점,한식,2682698,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/12/2682612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2682612_image2_1.jpg,Type3,126.8979999,37.492142,6,2.02103E+13,20,02-831-3826,해림커피호프,7419,대림2동
서울특별시 영등포구 도림로31길 4,,1,,음식,음식점,한식,2682688,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/09/2682609_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2682609_image2_1.jpg,Type3,126.8958695,37.49278078,6,2.02103E+13,20,02-844-8836,연변냉면 2호,7415,대림3동
서울특별시 영등포구 도림로 150,,1,,음식,음식점,한식,2682670,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/03/2682603_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2682603_image2_1.jpg,Type3,126.8986692,37.49380016,6,2.02104E+13,20,02-836-6138,로얄커피호프,7417,대림2동
서울특별시 영등포구 대림로23길 30,,1,,음식,음식점,한식,2682667,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/99/2682599_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2682599_image2_1.jpg,Type3,126.8977249,37.49279748,6,2.02103E+13,20,02-834-8855,강한식당,7417,대림2동
서울특별시 영등포구 도림로 128,,1,,음식,음식점,한식,2682664,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/90/2682590_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2682590_image2_1.jpg,Type3,126.8966306,37.49257526,6,2.02103E+13,20,02-832-8898,입큰오리,7416,대림2동
서울특별시 영등포구 도림천로11길 25-2,,1,,음식,음식점,한식,2682650,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/88/2682588_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2682588_image2_1.jpg,Type3,126.8981304,37.49222255,6,2.02103E+13,20,02-841-1138,털보네소머리집,7419,대림2동
서울특별시 영등포구 디지털로 356,,1,,음식,음식점,한식,2682646,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/84/2682584_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2682584_image2_1.jpg,Type3,126.8999609,37.48927848,6,2.02103E+13,20,02-845-1140,형제꼬치집,7447,대림2동
서울특별시 영등포구 도림로38길 11,,1,,음식,음식점,한식,2682644,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/83/2682583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2682583_image2_1.jpg,Type3,126.8978249,37.49222533,6,2.02103E+13,20,02-2637-4005,봉선마라탕,7419,대림2동
서울특별시 영등포구 도림로 129,,1,,음식,음식점,한식,2682643,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/82/2682582_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2682582_image2_1.jpg,Type3,126.8965806,37.49302521,6,2.02103E+13,20,02-835-6658,진달래장국,7415,대림3동
서울특별시 영등포구 도림로 136,,1,,음식,음식점,한식,2682640,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/80/2682580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2682580_image2_1.jpg,Type3,126.897436,37.49308077,6,2.02103E+13,20,02-844-5544,연변냉면,7417,대림2동
서울특별시 영등포구 당산로 34,,1,,음식,음식점,한식,2682631,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/74/2682574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2682574_image2_1.jpg,Type3,126.8965077,37.51751681,6,2.02103E+13,20,02-2637-7757,바다회장어구이,7297,문래동
서울특별시 영등포구 영등포로42길 6,,1,,음식,음식점,한식,2682615,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/69/2682569_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2682569_image2_1.jpg,Type3,126.9068011,37.51904459,6,2.02203E+13,20,02-2678-2722,함흥냉면,7302,영등포동
서울특별시 영등포구 버드나루로7길 7,,1,,음식,음식점,한식,2682606,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/67/2682567_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2682567_image2_1.jpg,Type3,126.9100174,37.52289143,6,2.02103E+13,20,02-2068-0503,조은한우,7249,영등포동
서울특별시 영등포구 버드나루로7길 3,,1,,음식,음식점,카페/전통찻집,2682602,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/59/2682559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2682559_image2_1.jpg,Type3,126.9102757,37.52304419,6,2.02103E+13,20,02-6674-5050,오곰커피,7249,영등포동
서울특별시 중구 명동길 25-11,,1,,음식,음식점,한식,2682587,39,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/57/2682557_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2682557_image2_1.jpg,Type3,126.9839567,37.5642185,6,2.02103E+13,24,02-776-8929,미성옥,4534,명동
서울특별시 영등포구 국회대로29길 16 (당산동4가),,1,,음식,음식점,중식,2679810,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/11/2679811_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2679811_image2_1.jpg,Type3,126.8973572,37.5295432,6,2.02501E+13,20,02-2634-0379,만다린,7219,당산2동
서울특별시 종로구 동숭길 86,,1,,음식,음식점,카페/전통찻집,2679090,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/28/2677728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2677728_image2_1.jpg,Type3,127.0043404,37.58215012,6,2.02103E+13,23,02-744-0701,조스바스켓,3085,이화동
서울특별시 중구 명동길 14,,1,,음식,음식점,이색음식점,2679088,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/26/2677726_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2677726_image2_1.jpg,Type3,126.9829179,37.56347413,6,2.02103E+13,24,02-754-8939,더마샬라,4536,명동
서울특별시 중구 명동4길 31,,1,,음식,음식점,한식,2679087,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/16/2709616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2709616_image2_1.jpg,Type3,126.984104,37.56228262,6,2.02103E+13,24,02-318-0028,한우삼겹,4536,명동
서울특별시 중구 명동2길 49,,1,,음식,음식점,중식,2679086,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/24/2677724_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2677724_image2_1.jpg,Type3,126.983343,37.56126883,6,2.02103E+13,24,070-7762-5858,마라탄탄면,4536,명동
서울특별시 종로구 창경궁로35나길 1,,1,,음식,음식점,카페/전통찻집,2679083,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/21/2677721_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2677721_image2_1.jpg,Type3,127.0012489,37.58738001,6,2.02103E+13,23,010-7390-8742,아뻬서울,3076,혜화동
서울특별시 중구 장충단로13길 13,,1,,음식,음식점,한식,2679082,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/52/2706852_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2706852_image2_1.jpg,Type3,127.0078822,37.5678824,6,2.02103E+13,24,02-2275-9023,명동 알쌈쭈꾸미 VS 부대찌개,4564,광희동
서울특별시 종로구 동숭길 68,,1,,음식,음식점,한식,2679081,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/20/2677720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2677720_image2_1.jpg,Type3,127.0043377,37.58136688,6,2.02103E+13,23,02-763-1204,삼형제쭈꾸미 대학로,3085,이화동
서울특별시 은평구 은평로9길 16,,1,,음식,음식점,카페/전통찻집,2679080,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/18/2677718_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2677718_image2_1.jpg,Type3,126.9217363,37.60179357,6,2.02103E+13,22,010-3049-1030,카페코스,3458,녹번동
서울특별시 강남구 선릉로96길 5-16,,1,,음식,음식점,서양식,2679079,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/17/2677717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2677717_image2_1.jpg,Type3,127.0490941,37.50677079,6,2.02103E+13,1,070-4858-3588,Black Lab,6161,삼성2동
서울특별시 종로구 계동길 75,,1,,음식,음식점,카페/전통찻집,2679077,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/15/2677715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2677715_image2_1.jpg,Type3,126.986731,37.58071108,6,2.02103E+13,23,02-743-7470,더 한옥,3056,가회동
서울특별시 종로구 인사동12길 16,,1,,음식,음식점,한식,2679076,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/95/3109295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/3109295_image3_1.jpg,Type3,126.9851313,37.57482007,6,2.02403E+13,23,070-8832-0853,팔오삼,3146,종로1·2·3·4가동
서울특별시 중구 삼일대로 299,,1,,음식,음식점,한식,2679049,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/83/2677683_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2677683_image2_1.jpg,Type3,126.9885952,37.56164944,6,2.02103E+13,24,02-3789-5666,초원의집,4537,명동
서울특별시 중구 명동8가길 52,,1,,음식,음식점,한식,2679043,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/69/2677669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2677669_image2_1.jpg,Type3,126.9879897,37.5618133,6,2.02103E+13,24,02-318-5077,희죽희죽,4537,명동
서울특별시 동작구 사당로30길 142,,1,,음식,음식점,한식,2679042,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/67/2677667_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2677667_image2_1.jpg,Type3,126.980565,37.47861172,6,2.02103E+13,12,02-597-7080,권참치,7015,사당1동
서울특별시 마포구 동교로 263,,1,,음식,음식점,한식,2679040,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/57/2677657_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2677657_image2_1.jpg,Type3,126.9251732,37.56330922,6,2.02103E+13,13,02-337-0211,하하,3983,연남동
서울특별시 중구 퇴계로20길 71,,1,,음식,음식점,한식,2679039,39,2.0201E+13,,,,126.9869205,37.55818037,6,2.02206E+13,24,02-318-4790,목멱산방,4629,명동
서울특별시 마포구 홍익로2길 23,,1,,음식,음식점,일식,2679033,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/64/2676864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2676864_image2_1.jpg,Type3,126.9238736,37.55474075,6,2.02103E+13,13,02-322-3302,가미우동,4055,서교동
서울특별시 강남구 도산대로67길 30,,1,,음식,음식점,서양식,2679023,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/47/2676447_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2676447_image2_1.jpg,Type3,127.044605,37.52602681,6,2.02102E+13,1,02-546-9621,라미띠에,6015,청담동
서울특별시 중구 남대문시장4길 34-11,,1,,음식,음식점,한식,2679021,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/48/2676448_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2676448_image2_1.jpg,Type3,126.9766631,37.55848848,6,2.02104E+13,24,02-755-5115,막내회집,4528,회현동
서울특별시 종로구 종로 200-12,,1,,음식,음식점,한식,2679020,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/46/2676446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2676446_image2_1.jpg,Type3,126.9999384,37.57043473,6,2.02102E+13,23,02-2267-1831,부촌육회,3195,종로1·2·3·4가동
서울특별시 마포구 백범로2길 32,,1,,음식,음식점,한식,2679019,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/45/2676445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2676445_image2_1.jpg,Type3,126.9353531,37.55375774,6,2.02103E+13,13,02-716-2520,연남서식당,4100,대흥동
서울특별시 강남구 봉은사로86길 14,,1,,음식,음식점,한식,2679018,39,2.0201E+13,,,,127.0563571,37.51257302,6,2.02403E+13,1,02-2051-0008,흑돈가 삼성,6163,삼성1동
서울특별시 중구 명동9길 39,,1,,음식,음식점,한식,2678974,39,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/41/2676441_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2676441_image2_1.jpg,Type3,126.9837317,37.56570444,6,2.02111E+13,24,02-757-4167,할머니집,4534,명동
